Strimtu,Dorian,89057.73,chirie,31-MAY-19
Tifrea,Vasilica,43657.03,chirie,18-APR-20
Coca,Theodora,71872.7,chirie,06-NOV-19
Coca,Theodora,40576.85,chirie,26-MAY-19
Coca,Theodora,3725.53,chirie,02-NOV-19
Alexe,Vlad,8113.06,chirie,12-APR-20
Alexe,Vlad,7920.1,chirie,08-MAR-20
Vinatoru,Constantin,32835.66,chirie,16-MAR-20
Chiriac,Samuel,5840.5,chirie,24-JUN-19
Chiriac,Samuel,83268.78,chirie,09-MAY-20
Ciocoiu,Samuel,42732.32,chirie,31-MAR-20
Ciocoiu,Samuel,6224.13,chirie,12-JAN-20
Ciocoiu,Samuel,60236.02,chirie,22-JUL-19
Ciocoiu,Samuel,69076.27,chirie,22-JUL-19
Ciocoiu,Samuel,64749.53,chirie,27-MAY-19
Bute,Larisa,64097.06,chirie,01-MAY-20
Bute,Larisa,55816.49,chirie,02-FEB-20
Bute,Larisa,82296.32,chirie,08-APR-20
Bute,Larisa,40139.88,chirie,29-AUG-19
Costan,Delia,28566.83,chirie,18-JUL-19
Costan,Delia,16280.53,chirie,31-OCT-19
Costan,Delia,12644.65,chirie,31-OCT-19
Dogaru,Florin,67573.03,chirie,08-MAY-20
Opariuc,Andreia,47486.24,chirie,22-APR-20
Olanuta,Damian,8551.93,chirie,13-JUN-19
Olanuta,Damian,68069.57,chirie,05-JUN-19
Olanuta,Damian,92864.47,chirie,01-JUL-19
Tudosa,Malina,36693.1,chirie,19-JAN-20
Tudosa,Malina,16283.02,chirie,02-MAR-20
Corciu,Radu,30271.03,chirie,28-FEB-20
Avram,Daniela,82371.22,chirie,04-DEC-19
Avram,Daniela,70724.51,chirie,04-DEC-19
Curca,Corneliu,68842.24,chirie,27-OCT-19
Curca,Corneliu,64215.49,chirie,06-MAY-20
Soficu,Malina,42192.74,chirie,24-NOV-19
Soficu,Malina,71501.05,chirie,24-AUG-19
Soficu,Malina,46057.84,chirie,05-OCT-19
Patriche,Ioana,35051.44,chirie,08-JUN-19
Patriche,Ioana,30350.46,chirie,08-JUN-19
Patriche,Ioana,59155.63,chirie,08-JUN-19
Patriche,Ioana,49299.69,chirie,18-JAN-20
Iovu,Adrian,78223.02,chirie,25-MAY-19
Iovu,Adrian,92773.71,chirie,28-JUN-19
Glodeanu,Camelia,44045.51,chirie,21-NOV-19
Glodeanu,Camelia,19559.96,chirie,18-OCT-19
Glodeanu,Camelia,92752.6,chirie,22-SEP-19
Harabula,Sabin,88007,chirie,12-JAN-20
Harabula,Sabin,46969.75,chirie,18-FEB-20
Harabula,Sabin,3799.38,chirie,25-SEP-19
Chibici,Theodor,28956.24,chirie,01-MAR-20
Chibici,Theodor,85019.99,chirie,01-MAR-20
Chibici,Theodor,63048.12,chirie,07-FEB-20
Andros,Giani,10880.37,chirie,21-DEC-19
Andros,Giani,83665.84,chirie,06-APR-20
Andros,Giani,82148.33,chirie,07-APR-20
Netedu,Petrut,45804.53,chirie,08-JUL-19
Pantiru,Ionut,73828.35,chirie,14-JUN-19
Pantiru,Ionut,74134.48,chirie,09-NOV-19
Iordache,Paul,63310.55,chirie,22-JUN-19
Avram,Manuela,96273.21,chirie,20-JUN-19
Avram,Manuela,60103.74,chirie,10-JAN-20
Ulinici,Daniela,19617.25,chirie,30-OCT-19
Ulinici,Daniela,19310.33,chirie,30-OCT-19
Ulinici,Daniela,33840.52,chirie,25-OCT-19
Ulinici,Daniela,9519.7,chirie,25-OCT-19
Ulinici,Daniela,85515.68,chirie,09-JUL-19
Boca,Alina,27973.21,chirie,29-JUL-19
Boca,Alina,36623.92,chirie,29-JUL-19
Morosanu,Ileana,1464.58,chirie,19-DEC-19
Chelmus,Ileana,21400.66,chirie,28-APR-20
Chelmus,Ileana,3324.38,chirie,31-OCT-19
Chelmus,Ileana,26187.24,chirie,02-JUL-19
Chelmus,Ileana,46097.12,chirie,02-JUL-19
Chelmus,Ileana,10348.12,chirie,11-FEB-20
Chelmus,Ileana,84153.46,chirie,11-FEB-20
Chelmus,Ileana,56597.56,chirie,11-FEB-20
Toader,Danut,93294.1,chirie,19-MAR-20
Toader,Danut,93134.43,chirie,28-MAY-19
Dragomir,Bogdan,75830.85,chirie,21-JAN-20
Dragomir,Bogdan,30464.75,chirie,21-JAN-20
Dragomir,Bogdan,62899.23,chirie,09-FEB-20
Dragomir,Bogdan,97833.47,chirie,09-FEB-20
Dragomir,Bogdan,73153.17,chirie,05-JAN-20
Dragomir,Bogdan,13977.43,chirie,05-JAN-20
Dragomir,Bogdan,50387.78,chirie,20-AUG-19
Avram,Rares,22538.39,chirie,19-JAN-20
Avram,Rares,54105.87,chirie,28-MAR-20
Avram,Rares,65724.6,chirie,28-MAR-20
Avram,Rares,47493.24,chirie,06-OCT-19
Avram,Rares,47558.57,chirie,06-OCT-19
Avram,Rares,34002.61,chirie,06-OCT-19
Arvinte,Dragos,50647.38,chirie,21-MAY-19
Arvinte,Dragos,98435.69,chirie,14-MAR-20
Arvinte,Dragos,93766.95,chirie,19-SEP-19
Arvinte,Dragos,1067.37,chirie,30-NOV-19
Asaftei,Gabriela,21590.02,chirie,21-OCT-19
Asaftei,Gabriela,57437.28,chirie,12-AUG-19
Asaftei,Gabriela,37721.89,chirie,12-AUG-19
Asaftei,Gabriela,9763.67,chirie,09-JUL-19
Asaftei,Gabriela,18792.98,chirie,07-MAR-20
Chelaru,Florin,91222.41,chirie,18-JUL-19
Chelaru,Florin,33850.18,chirie,27-SEP-19
Iacob,Alexandru,94949.64,chirie,08-APR-20
Iacob,Alexandru,64644.63,chirie,08-NOV-19
Iacob,Alexandru,9911.01,chirie,10-MAR-20
Iacob,Alexandru,13720.44,chirie,06-NOV-19
Iacob,Alexandru,95610.29,chirie,06-NOV-19
Iacob,Alexandru,11700.79,chirie,06-NOV-19
Iacob,Alexandru,95903.71,chirie,06-OCT-19
Coca,Catalin,19123.67,chirie,05-DEC-19
Coca,Catalin,39154.13,chirie,14-MAR-20
Caraiman,Marius,60772.12,chirie,21-MAR-20
Caraiman,Marius,36108.03,chirie,21-MAR-20
Caraiman,Marius,11071.54,chirie,30-DEC-19
Caraiman,Marius,81038.51,chirie,30-DEC-19
Caraiman,Marius,54315.94,chirie,11-FEB-20
Caraiman,Marius,48404.64,chirie,03-NOV-19
Maties,Andreea,91714.89,chirie,01-MAY-20
Maties,Andreea,58093.32,chirie,30-JUL-19
Jitariuc,Gabriela,9239.81,chirie,05-JAN-20
Jitariuc,Gabriela,99061.05,chirie,30-NOV-19
Jitariuc,Gabriela,63515.15,chirie,22-JUL-19
Dima,Sergiu,64691.43,chirie,06-DEC-19
Dima,Sergiu,16107.59,chirie,24-MAY-19
Dima,Sergiu,75483.32,chirie,24-MAY-19
Dima,Sergiu,57568.13,chirie,23-MAR-20
Dima,Sergiu,34806.7,chirie,23-MAR-20
Dima,Sergiu,45838.42,chirie,08-JUN-19
Razvan,Petru,41125.3,chirie,24-FEB-20
Mihaela,Liviu,73798.15,chirie,25-MAR-20
Mihaela,Liviu,65397.42,chirie,12-NOV-19
Mihaela,Liviu,76572.06,chirie,11-APR-20
Motroi,Silviu,51328.49,chirie,27-APR-20
Motroi,Silviu,56294.51,chirie,27-APR-20
Motroi,Silviu,66786.48,chirie,23-AUG-19
Popa,Constantin,63354.5,chirie,28-AUG-19
Popa,Constantin,87698.35,chirie,07-DEC-19
Popa,Constantin,78851.33,chirie,28-NOV-19
Popa,Constantin,13666.11,chirie,14-DEC-19
Popa,Constantin,12326.95,chirie,14-DEC-19
Tofan,Ionut,99196.44,chirie,02-FEB-20
Tofan,Ionut,21483.42,chirie,23-MAR-20
Tofan,Ionut,38474.03,chirie,27-SEP-19
Mazareanu,Denisa,29869.06,chirie,26-SEP-19
Mazareanu,Bianca,91839.94,chirie,10-JAN-20
Mazareanu,Bianca,9302.27,chirie,07-AUG-19
Mazareanu,Bianca,40097.64,chirie,27-OCT-19
Mazareanu,Bianca,11351.95,chirie,27-OCT-19
Mazareanu,Bianca,25449.95,chirie,08-APR-20
Miron,Valeriu,44910.11,chirie,07-SEP-19
Miron,Valeriu,45453.12,chirie,07-SEP-19
Miron,Valeriu,19078.67,chirie,13-JAN-20
Corodescu,Simona,34968.33,chirie,19-APR-20
Corodescu,Simona,92811.32,chirie,10-SEP-19
Lupascu,Ciprian,95696.73,chirie,01-OCT-19
Lupascu,Ciprian,87177.33,chirie,20-JUN-19
Cernescu,Alina,72454.59,chirie,21-APR-20
Cernescu,Alina,33844.84,chirie,07-FEB-20
Giurgila,Irina,25145.89,chirie,29-DEC-19
Platon,Petru,31167.66,chirie,09-JUN-19
Platon,Petru,94216.93,chirie,09-JUN-19
Platon,Petru,14779.36,chirie,22-MAY-19
Platon,Petru,58266.71,chirie,18-FEB-20
Baetu,Elisa,32352.86,chirie,11-OCT-19
Baetu,Elisa,89376.78,chirie,11-OCT-19
Baetu,Elisa,96256.91,chirie,21-MAR-20
Baetu,Elisa,83902.42,chirie,31-MAY-19
Stiufliuc,Matei,77321.84,chirie,21-DEC-19
Stiufliuc,Matei,89132,chirie,09-AUG-19
Andrei,Denise,44020.46,chirie,21-MAY-19
Andrei,Denise,54985.82,chirie,21-MAY-19
Andrei,Denise,71177.01,chirie,21-MAY-19
Herdes,Iaroslav,59767.04,chirie,12-JUL-19
Herdes,Iaroslav,36471.42,chirie,18-MAY-19
Ghibirdic,Ervin,3702.47,chirie,06-JUN-19
Ghibirdic,Ervin,43777.42,chirie,01-DEC-19
Moscu,Andreia,9417.02,chirie,20-SEP-19
Moscu,Andreia,18564.99,chirie,22-OCT-19
Moscu,Andreia,30666.53,chirie,22-OCT-19
Moscu,Andreia,17319.76,chirie,22-OCT-19
Lupascu,Raluca,29351.2,chirie,23-APR-20
Lupascu,Raluca,70242.96,chirie,23-APR-20
Lupascu,Raluca,99339.49,chirie,04-APR-20
Lupascu,Raluca,91632.11,chirie,11-JUL-19
Lupascu,Raluca,23250.41,chirie,03-FEB-20
Lupascu,Raluca,61642.89,chirie,30-JUN-19
Lupascu,Raluca,83782.56,chirie,01-MAR-20
Moisa,Iuliana,70914.34,chirie,28-JAN-20
Moisa,Iuliana,78362.29,chirie,16-SEP-19
Moisa,Iuliana,12288.91,chirie,16-SEP-19
Moisa,Iuliana,46397.38,chirie,10-JUL-19
Moisa,Iuliana,17819.52,chirie,10-JUL-19
Mataca,Emanuela,65833.56,chirie,23-AUG-19
Ionita,Fabian,78819.76,chirie,16-FEB-20
Ionita,Fabian,25108.82,chirie,13-SEP-19
Ionita,Fabian,28293.94,chirie,13-SEP-19
Ionita,Fabian,24755.78,chirie,22-APR-20
Voaides,Raluca,58179.95,chirie,08-JUN-19
Voaides,Raluca,94079.48,chirie,08-JUN-19
Voaides,Raluca,23882.42,chirie,29-NOV-19
Varteniuc,Cristina,99516.63,chirie,06-FEB-20
Varteniuc,Cristina,2595.71,chirie,06-FEB-20
Varteniuc,Cristina,15062.2,chirie,30-JUL-19
Varteniuc,Cristina,15061.02,chirie,30-JUL-19
Varlan,Ioana,77284.64,chirie,27-SEP-19
Pascaru,Ion,41461.17,chirie,18-OCT-19
Pascaru,Ion,29941.05,chirie,30-NOV-19
Dobos,Claudia,77682.25,chirie,07-APR-20
Dobos,Claudia,19740.16,chirie,07-APR-20
Dobos,Claudia,84367.95,chirie,16-AUG-19
Dobos,Claudia,45630.95,chirie,11-JUN-19
Hociung,Irinel,4299.7,chirie,20-DEC-19
Cozmiuc,Iolanda,21967.8,chirie,17-JUN-19
Cozmiuc,Iolanda,55655.58,chirie,28-SEP-19
Cozmiuc,Iolanda,38527.57,chirie,09-AUG-19
Cozmiuc,Iolanda,7511.02,chirie,09-AUG-19
Cozmiuc,Iolanda,19796.62,chirie,26-AUG-19
Cozmiuc,Iolanda,85648.79,chirie,06-DEC-19
Stingaciu,Stefan,5487.42,chirie,12-APR-20
Stingaciu,Stefan,14482.89,chirie,21-AUG-19
Diaconu,Claudiu,96857.27,chirie,05-JAN-20
Diaconu,Claudiu,19978.98,chirie,07-MAR-20
Onu,Georgiana,18629.61,chirie,05-DEC-19
Onu,Georgiana,16996.8,chirie,05-DEC-19
Onu,Georgiana,97456.44,chirie,29-FEB-20
Onu,Georgiana,26222.48,chirie,03-MAY-20
Schifirnet,Larisa,58677.43,chirie,10-AUG-19
Popescu,Emma,44772.77,chirie,29-JUL-19
Hodoreanu,Oana,60704.68,chirie,03-MAR-20
Hodoreanu,Oana,14324.04,chirie,02-MAR-20
Hodoreanu,Oana,88037.07,chirie,29-AUG-19
Hodoreanu,Oana,43759.25,chirie,12-SEP-19
Bejenaru,Andreea,94301.66,chirie,09-MAY-20
Bejenaru,Andreea,24124.9,chirie,09-MAY-20
Ivascu,Alex,85893.4,chirie,07-MAR-20
Ivascu,Alex,43742.29,chirie,08-AUG-19
Latu,Larisa,86028.58,chirie,06-AUG-19
Latu,Larisa,25581.18,chirie,06-AUG-19
Matrana,Teofil,27671.04,chirie,03-AUG-19
Matrana,Teofil,51682.67,chirie,26-JUL-19
Matrana,Teofil,78970.66,chirie,14-MAR-20
Filimon,Lucian,46990.15,chirie,09-JUL-19
Filimon,Lucian,39037.54,chirie,09-JUL-19
Filimon,Lucian,18056.31,chirie,13-JUL-19
Filimon,Lucian,93462.81,chirie,10-MAY-20
Filimon,Lucian,46464.88,chirie,04-JAN-20
Filimon,Lucian,75154.9,chirie,04-JAN-20
Baetu,Simina,26699.47,chirie,24-FEB-20
Baetu,Simina,5858.08,chirie,05-APR-20
Baetu,Simina,57751.34,chirie,05-MAY-20
Baetu,Simina,60847.95,chirie,05-MAY-20
Pojar,Malina,69163.63,chirie,15-MAR-20
Pojar,Malina,81037.92,chirie,03-JUN-19
Pojar,Malina,94740.97,chirie,03-JUN-19
Manole,Camelia,55788.81,chirie,05-FEB-20
Rusu,Andreas,99093.21,chirie,15-SEP-19
Rusu,Andreas,46364.04,chirie,29-NOV-19
Grigore,Irina,38174.08,chirie,05-NOV-19
Grigore,Irina,16562.16,chirie,23-OCT-19
Grigore,Irina,38205.83,chirie,21-MAY-19
Voaides,Dimitrie,59116.45,chirie,17-SEP-19
Voaides,Dimitrie,17093.98,chirie,17-SEP-19
Voaides,Dimitrie,71368.3,chirie,27-OCT-19
Voaides,Dimitrie,88028.38,chirie,27-OCT-19
Voaides,Dimitrie,42407.35,chirie,28-SEP-19
Minea,Georgiana,8228.1,chirie,21-APR-20
Giosanu,Denisa,87130.06,chirie,10-DEC-19
Giosanu,Denisa,61964.96,chirie,06-SEP-19
Giosanu,Denisa,33878.76,chirie,21-JUN-19
Giosanu,Denisa,29409.47,chirie,17-JUL-19
Citea,Marian,61400.72,chirie,10-AUG-19
Citea,Marian,65484.82,chirie,10-SEP-19
Apostol,Bianca,53910.38,chirie,08-FEB-20
Apostol,Bianca,61203.78,chirie,06-JUN-19
Apostol,Bianca,75855.81,chirie,24-NOV-19
Apostol,Bianca,94565.85,chirie,06-OCT-19
Apostol,Bianca,58130.49,chirie,06-OCT-19
Crucerescu,Roland,7666.19,chirie,30-MAR-20
Crucerescu,Roland,53032.85,chirie,16-JAN-20
Crucerescu,Roland,3693.6,chirie,12-SEP-19
Crucerescu,Roland,43021.92,chirie,16-FEB-20
Crucerescu,Roland,6480.5,chirie,23-NOV-19
Crucerescu,Roland,93272.81,chirie,23-NOV-19
Munteanu,Adina,69589.78,chirie,24-NOV-19
Corfu,Georgiana,84076.6,chirie,22-APR-20
Corfu,Georgiana,85818.96,chirie,17-JUN-19
Sparhat,Dimitrie,88996.47,chirie,10-JUN-19
Cojocariu,Dumitru,46993.52,chirie,19-MAR-20
Cojocariu,Dumitru,44771.07,chirie,19-JAN-20
Cojocariu,Dumitru,13039.56,chirie,19-JAN-20
Cojocariu,Dumitru,85639.82,chirie,22-OCT-19
Cojocariu,Dumitru,89116.24,chirie,22-OCT-19
Nicu,Fabian,9711.49,chirie,17-MAR-20
Nicu,Fabian,45785.25,chirie,30-MAY-19
Nicu,Fabian,86969.08,chirie,21-OCT-19
Poputoaia,Eleonora,95918.55,chirie,21-SEP-19
Poputoaia,Eleonora,15999.83,chirie,26-NOV-19
Simon,Codrin,43216.83,chirie,18-OCT-19
Simon,Codrin,96137.23,chirie,22-AUG-19
Dochitoiu,Ionut,71774.74,chirie,22-APR-20
Dochitoiu,Ionut,16112.75,chirie,22-APR-20
Dochitoiu,Ionut,69140.02,chirie,21-MAR-20
Manolache,Alina,76686.11,chirie,03-JUL-19
Florescu,Costel,66956.71,chirie,19-SEP-19
Florescu,Costel,34459.59,chirie,28-FEB-20
Florescu,Costel,46341.7,chirie,11-JUL-19
Florescu,Costel,92405.92,chirie,11-JUL-19
Florescu,Costel,90019.8,chirie,01-NOV-19
Florescu,Costel,21424.34,chirie,16-JUL-19
Petcu,Teodor,27911.68,chirie,17-MAY-19
Petcu,Teodor,74832.09,chirie,17-MAY-19
Macariu,Ovidiu,1053.41,chirie,16-MAR-20
Macariu,Ovidiu,88444.32,chirie,18-OCT-19
Macariu,Ovidiu,53421.62,chirie,18-OCT-19
Macariu,Ovidiu,88161.58,chirie,18-MAY-19
Macariu,Ovidiu,13696.75,chirie,24-APR-20
Macariu,Ovidiu,98972.9,chirie,24-APR-20
Macariu,Ovidiu,81744.42,chirie,11-JAN-20
Macariu,Ovidiu,25630.56,chirie,11-JAN-20
Tifrea,Sabina,51881.22,chirie,21-APR-20
Tifrea,Sabina,78567.43,chirie,23-DEC-19
Tifrea,Sabina,33419.66,chirie,14-NOV-19
Motroi,Andrei,76394.97,chirie,01-JAN-20
Motroi,Andrei,39893.58,chirie,01-JAN-20
Motroi,Andrei,81445.15,chirie,30-MAY-19
Motroi,Andrei,84003.81,chirie,10-APR-20
Varteniuc,Eduard,15711.75,chirie,14-MAY-19
Jecu,Simona,96492.37,chirie,28-FEB-20
Hodoreanu,Florian,52714.93,chirie,12-FEB-20
Hodoreanu,Florian,10013.61,chirie,12-FEB-20
Dimache,Iaroslav,56090.35,chirie,10-DEC-19
Dimache,Iaroslav,51945.19,chirie,11-JAN-20
Dimache,Iaroslav,2856.29,chirie,06-JUN-19
Dimache,Iaroslav,14216.98,chirie,06-JUN-19
Dimache,Iaroslav,76886.77,chirie,22-MAY-19
Dimache,Iaroslav,36096.15,chirie,22-MAY-19
Puiu,Giulio,86991.54,chirie,17-SEP-19
Puiu,Giulio,45961.5,chirie,22-JUL-19
Jitca,Anda,60657.19,chirie,10-SEP-19
Jitca,Anda,15216.61,chirie,26-MAY-19
Tirpescu,Emma,56238.82,chirie,13-FEB-20
Tirpescu,Emma,88688.27,chirie,24-MAR-20
Tirpescu,Emma,64464.2,chirie,13-OCT-19
Insuratelu,Elisa,51674.04,chirie,15-NOV-19
Insuratelu,Elisa,25765.74,chirie,15-NOV-19
Insuratelu,Elisa,66712.61,chirie,12-OCT-19
Insuratelu,Elisa,88926.5,chirie,12-OCT-19
Insuratelu,Elisa,35947.94,chirie,01-FEB-20
Insuratelu,Elisa,75575.53,chirie,06-AUG-19
Dima,Theodora,42381.7,chirie,17-JAN-20
Dima,Theodora,30574.23,chirie,03-JUN-19
Chistol,Dumitru,73557.15,chirie,06-DEC-19
Chistol,Dumitru,2576.24,chirie,06-JUN-19
Chistol,Dumitru,60934.85,chirie,22-MAR-20
Chistol,Dumitru,52489.14,chirie,09-JAN-20
Cebere,Daniel,10977.13,chirie,08-JAN-20
Olaru,Rolland,18447.56,chirie,15-JUN-19
Olaru,Rolland,31795.39,chirie,27-JAN-20
Podaru,Romanescu,38050.95,chirie,10-AUG-19
Podaru,Romanescu,15912.95,chirie,02-MAY-20
Unghianu,Mihail,60231.16,chirie,29-OCT-19
Unghianu,Mihail,67988.28,chirie,03-NOV-19
Unghianu,Mihail,72628.37,chirie,14-OCT-19
Unghianu,Mihail,83361.99,chirie,14-OCT-19
Unghianu,Mihail,88342.94,chirie,01-JUL-19
Unghianu,Mihail,64200.73,chirie,01-JUL-19
Durnea,Codrin,79801.25,chirie,17-APR-20
Durnea,Codrin,81518.05,chirie,09-FEB-20
Durnea,Codrin,27229.29,chirie,09-FEB-20
Durnea,Codrin,91655.23,chirie,06-OCT-19
Durnea,Codrin,30896.75,chirie,06-OCT-19
Durnea,Codrin,45326.16,chirie,09-JAN-20
Irimia,Alin,58485.52,chirie,04-MAR-20
Irimia,Alin,27074.6,chirie,19-JUL-19
Irimia,Alin,5233.61,chirie,19-JUL-19
Bejenaru,Gabriel,14103.66,chirie,29-AUG-19
Bejenaru,Gabriel,35465.34,chirie,12-NOV-19
Bejenaru,Gabriel,15013.59,chirie,19-FEB-20
Silitra,Danut,80977.42,chirie,06-NOV-19
Silitra,Danut,1042.46,chirie,09-JAN-20
Dragomirescu,Eleonora,94737.64,chirie,13-FEB-20
Dragomirescu,Eleonora,64263.39,chirie,13-FEB-20
Eduard,Madalina,26422.18,chirie,28-JUN-19
Eduard,Madalina,29184.47,chirie,24-MAR-20
Eduard,Madalina,41709.24,chirie,14-DEC-19
Frunza,Vasilica,52534.56,chirie,26-JUL-19
Frunza,Vasilica,53146.93,chirie,02-APR-20
Frunza,Vasilica,19054.39,chirie,02-APR-20
Frunza,Vasilica,59387.76,chirie,12-AUG-19
Crucerescu,Dorian,25043.28,chirie,26-AUG-19
Crucerescu,Dorian,90122.84,chirie,19-JAN-20
Crucerescu,Dorian,13896.45,chirie,16-MAY-19
Crucerescu,Dorian,67218.74,chirie,23-APR-20
Frumosu,Ion,35793.87,chirie,13-FEB-20
Puiu,Petrut,10957.46,chirie,11-JUN-19
Oana,Larisa,11574.31,chirie,29-FEB-20
Oana,Larisa,64900.89,chirie,06-NOV-19
Oana,Larisa,71436.06,chirie,24-MAR-20
Oana,Larisa,6054.56,chirie,24-MAR-20
Oana,Larisa,39513.64,chirie,03-AUG-19
Mazareanu,Andreia,63313.1,chirie,05-JUL-19
Mazareanu,Andreia,86895.08,chirie,13-FEB-20
Razvan,Alin,26326.99,chirie,15-MAY-19
Razvan,Alin,25012.02,chirie,20-JAN-20
Arvinte,Alexandra,62215.59,chirie,13-OCT-19
Unghianu,Sanziana,27397.32,chirie,25-JAN-20
Unghianu,Sanziana,24450.24,chirie,25-JAN-20
Unghianu,Sanziana,78482.52,chirie,02-MAY-20
Unghianu,Sanziana,17623.82,chirie,14-MAR-20
Unghianu,Sanziana,17126.15,chirie,02-DEC-19
Coca,Marian,31267.52,chirie,09-JAN-20
Ursache,Monica,17825.28,chirie,24-JUL-19
Chelmu,Dumitru,41792.64,chirie,09-APR-20
Chelmu,Dumitru,87706.15,chirie,14-SEP-19
Condurache,Catalin,94747.83,chirie,08-FEB-20
Andros,Eusebiu,60394.53,chirie,17-JUN-19
Ungureanu,Emma,91519.89,chirie,24-MAY-19
Ungureanu,Emma,85902.62,chirie,12-JUL-19
Palihovici,Georgiana,37465.08,chirie,28-FEB-20
Palihovici,Georgiana,26789.69,chirie,28-FEB-20
Stavarache,Mirela,73303.78,chirie,29-MAY-19
Stavarache,Mirela,75905.59,chirie,29-MAY-19
Stavarache,Mirela,48973.13,chirie,23-MAY-19
Stavarache,Mirela,55189.43,chirie,09-JUN-19
Balan,Petru,22126.15,chirie,27-DEC-19
Hutanu,Codrin,30153.86,chirie,22-JUN-19
Hutanu,Codrin,48398.98,chirie,26-APR-20
Clatinici,Emanuela,16694.62,chirie,01-APR-20
Clatinici,Emanuela,28736.46,chirie,30-JUN-19
Clatinici,Emanuela,73856.06,chirie,30-JUN-19
Filimon,Eduard,37492.3,chirie,08-JUN-19
Filimon,Eduard,63382.28,chirie,06-JUN-19
Filimon,Eduard,34244.29,chirie,06-JUN-19
Balica,Emil,10394.1,chirie,29-OCT-19
Balica,Emil,61828.18,chirie,14-JAN-20
Balica,Emil,45753.25,chirie,14-JAN-20
Balica,Emil,96143.43,chirie,16-JAN-20
Balica,Emil,48193.7,chirie,01-JUN-19
Craciunas,Razvan,52793.33,chirie,01-AUG-19
Craciunas,Razvan,49599,chirie,28-JUL-19
Craciunas,Razvan,7838.32,chirie,24-NOV-19
Craciunas,Razvan,61898.66,chirie,22-JUL-19
Cozmiuc,Nicolae,94181.41,chirie,14-FEB-20
Cozmiuc,Nicolae,93478.96,chirie,03-AUG-19
Arhip,Gabriel,89383.72,chirie,13-JAN-20
Arhip,Gabriel,88592.05,chirie,23-JUN-19
Robu,Malina,77166.21,chirie,30-JUL-19
Robu,Malina,59863.34,chirie,23-JUL-19
Robu,Malina,63099.7,chirie,16-JAN-20
Nastaca,Fabian,37133.54,chirie,05-AUG-19
Nastaca,Fabian,38702.67,chirie,18-OCT-19
Dogaru,Ema,19939.76,chirie,14-JUL-19
Dogaru,Ema,50032.41,chirie,14-JUN-19
Tudose,Sanziana,41909.55,chirie,14-JUN-19
Platon,Sanziana,54375.53,chirie,30-JUL-19
Arhip,Claudiu,56766.3,chirie,04-OCT-19
Arhip,Claudiu,36278.03,chirie,04-OCT-19
Arhip,Claudiu,35015.33,chirie,13-DEC-19
Cernescu,Laurentiu,6719.41,chirie,09-JAN-20
Cernescu,Laurentiu,7660.42,chirie,01-OCT-19
Goldan,Vasilica,2860.53,chirie,21-JUN-19
Cozmiuc,Andrei,9761.39,chirie,02-AUG-19
Olariu,Ileana,61595.03,chirie,19-SEP-19
Olariu,Ileana,62043.24,chirie,04-JAN-20
Olariu,Ileana,26975.15,chirie,26-JUL-19
Olariu,Ileana,96526.01,chirie,15-DEC-19
Leuciuc,Silviu,83334.12,chirie,08-APR-20
Leuciuc,Silviu,7194.64,chirie,08-APR-20
Schifirnet,Nicolae,97220,chirie,23-OCT-19
Schifirnet,Nicolae,70953.36,chirie,12-DEC-19
Negruser,Dorin,88794.44,chirie,02-OCT-19
Negruser,Dorin,97733.83,chirie,07-APR-20
Negruser,Dorin,26934.97,chirie,07-APR-20
Negruser,Dorin,82903.09,chirie,25-AUG-19
Coseru,Anca,73851.83,chirie,14-FEB-20
Coseru,Anca,69584.32,chirie,10-OCT-19
Coseru,Anca,51990.96,chirie,28-JUN-19
Ghibirdic,Stefania,58303.02,chirie,08-NOV-19
Ghibirdic,Stefania,17502.7,chirie,24-DEC-19
Ghibirdic,Stefania,58389.7,chirie,18-NOV-19
Ghibirdic,Stefania,48217.64,chirie,25-JUN-19
Cusmuliuc,George,56683.09,chirie,07-APR-20
Cusmuliuc,George,69461.97,chirie,05-NOV-19
Cusmuliuc,George,50025.41,chirie,05-NOV-19
Mihaila,Iustin,66452.63,chirie,02-NOV-19
Mihaila,Iustin,18430.72,chirie,02-NOV-19
Mihaila,Iustin,44497.83,chirie,14-FEB-20
Stavarache,Lucian,34004,chirie,25-DEC-19
Stavarache,Lucian,25223.06,chirie,29-AUG-19
Postolache,Samuel,55774.98,chirie,13-OCT-19
Postolache,Samuel,8823.84,chirie,13-OCT-19
Postolache,Samuel,96277.52,chirie,17-JUN-19
Postolache,Samuel,46410.51,chirie,30-JUN-19
Citea,Cosmin,93665.49,chirie,28-JUN-19
Citea,Cosmin,35192.48,chirie,21-DEC-19
Citea,Cosmin,92994.3,chirie,20-DEC-19
Citea,Cosmin,77681.62,chirie,20-DEC-19
Arvinte,Liviu,33575.43,chirie,10-APR-20
Arvinte,Liviu,13573.51,chirie,16-MAY-19
Arvinte,Liviu,76041.96,chirie,11-AUG-19
Murarasu,Radu,51401.13,chirie,10-APR-20
Murarasu,Radu,45472.6,chirie,20-JUL-19
Murarasu,Radu,44594.4,chirie,16-JAN-20
Murarasu,Radu,13144.73,chirie,29-JAN-20
Platon,Elvis,41270.78,chirie,25-FEB-20
Platon,Elvis,90243.24,chirie,15-FEB-20
Platon,Elvis,95178.21,chirie,12-JAN-20
Avram,Sergiu,21308.4,chirie,22-MAR-20
Alexii,Ilona,65451.56,chirie,13-AUG-19
